Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
43998,6,16/02/2018 01:47:05,4173331,5,3,935,329,935,0,187,418.1447118,329,0,109.6666667,189.9482386,302.8755687,1.916933979,596190.1429,1542350.779,4093665,6,4173331,1043332.75,2033657.724,4093673,22,48022,24011,30484.78755,45567,2455,0,0,0,0,168,104,1.198083737,0.718850242,0,935,140.4444444,317.2034486,100618.0278,0,0,0,0,1,0,0,0,0,158,187,109.6666667,0,0,0,0,0,0,5,935,3,329,219,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:09,19660,2,0,0,0,0,0,0,0,0,0,0,0,0,101.7293998,19660,0,19660,19660,19660,19660,0,19660,19660,0,0,0,0,0,0,0,0,0,64,0,101.7293998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:47:09,19911,2,0,0,0,0,0,0,0,0,0,0,0,0,100.4469891,19911,0,19911,19911,19911,19911,0,19911,19911,0,0,0,0,0,0,0,0,0,64,0,100.4469891,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
43994,6,16/02/2018 01:47:05,4154350,5,3,935,358,935,0,187,418.1447118,358,0,119.3333333,206.6913964,311.2400255,1.925692347,593478.5714,1534681.441,4073554,5,4154350,1038587.5,2023415.772,4073560,30,48687,24343.5,30738.63888,46079,2608,0,0,0,0,168,104,1.203557717,0.72213463,0,935,143.6666667,319.4972613,102078.5,0,0,0,0,1,0,0,0,0,161.625,187,119.3333333,0,0,0,0,0,0,5,935,3,358,219,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:09,20186,2,0,0,0,0,0,0,0,0,0,0,0,0,99.07856931,20186,0,20186,20186,20186,20186,0,20186,20186,0,0,0,0,0,0,0,0,0,64,0,99.07856931,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
43986,6,16/02/2018 01:47:05,4208122,5,3,935,309,935,0,187,418.1447118,309,0,103,178.4012332,295.6188057,1.901085567,601160.2857,1554330.383,4125798,7,4208122,1052030.5,2049290.408,4125805,20,50965,25482.5,30411.95555,46987,3978,0,0,0,0,168,104,1.18817848,0.712907088,0,935,138.2222222,315.784253,99719.69444,0,0,0,0,1,0,0,0,0,155.5,187,103,0,0,0,0,0,0,5,935,3,309,237,211,1,32,0,0,0,0,0,0,0,0,Benign
43990,6,16/02/2018 01:47:05,4194947,5,3,935,365,935,0,187,418.1447118,365,0,121.6666667,210.7328483,309.8966447,1.907056275,599278.1429,1549495.184,4112953,6,4194947,1048736.75,2042921.177,4112960,24,50389,25194.5,30062.6448,46452,3937,0,0,0,0,168,104,1.191910172,0.715146103,0,935,144.4444444,320.0922176,102459.0278,0,0,0,0,1,0,0,0,0,162.5,187,121.6666667,0,0,0,0,0,0,5,935,3,365,237,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:09,20503,2,0,0,0,0,0,0,0,0,0,0,0,0,97.54670048,20503,0,20503,20503,20503,20503,0,20503,20503,0,0,0,0,0,0,0,0,0,64,0,97.54670048,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:47:09,20742,2,0,0,0,0,0,0,0,0,0,0,0,0,96.42271719,20742,0,20742,20742,20742,20742,0,20742,20742,0,0,0,0,0,0,0,0,0,64,0,96.42271719,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
43988,6,16/02/2018 01:47:05,4201442,5,3,935,352,935,0,187,418.1447118,352,0,117.3333333,203.2272948,306.3234004,1.904108161,600206,1551678.29,4118829,7,4201442,1050360.5,2045757.179,4118836,61,50726,25363,30230.22911,46739,3987,0,0,0,0,168,104,1.190067601,0.71404056,0,935,143,319,101761,0,0,0,0,1,0,0,0,0,160.875,187,117.3333333,0,0,0,0,0,0,5,935,3,352,237,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:09,26836,2,0,0,0,0,0,0,0,0,0,0,0,0,74.52675511,26836,0,26836,26836,26836,26836,0,26836,26836,0,0,0,0,0,0,0,0,0,64,0,74.52675511,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
43982,6,16/02/2018 01:47:05,4169016,5,3,935,356,935,0,187,418.1447118,356,0,118.6666667,205.5366958,309.6653983,1.918918037,595573.7143,1538905.504,4085223,7,4169016,1042254,2028762.204,4085230,21,51613,25806.5,30419.02662,47316,4297,0,0,0,0,168,104,1.199323773,0.719594264,0,935,143.4444444,319.3302018,101971.7778,0,0,0,0,1,0,0,0,0,161.375,187,118.6666667,0,0,0,0,0,0,5,935,3,356,219,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:09,27116,2,0,0,0,0,0,0,0,0,0,0,0,0,73.75719133,27116,0,27116,27116,27116,27116,0,27116,27116,0,0,0,0,0,0,0,0,0,64,0,73.75719133,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
43984,6,16/02/2018 01:47:05,4195941,5,3,935,317,935,0,187,418.1447118,317,0,105.6666667,183.0200353,298.3836045,1.906604502,599420.1429,1549059.893,4112100,8,4195941,1048985.25,2042191.818,4112108,43,51368,25684,30255.68495,47078,4290,0,0,0,0,168,104,1.191627814,0.714976688,0,935,139.1111111,316.335836,100068.3611,0,0,0,0,1,0,0,0,0,156.5,187,105.6666667,0,0,0,0,0,0,5,935,3,317,237,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:09,27395,2,0,0,0,0,0,0,0,0,0,0,0,0,73.006023,27395,0,27395,27395,27395,27395,0,27395,27395,0,0,0,0,0,0,0,0,0,64,0,73.006023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
44004,6,16/02/2018 01:47:05,4212481,5,3,935,331,935,0,187,418.1447118,331,0,110.3333333,191.1029391,300.5354802,1.899118358,601783,1556400.974,4131127,8,4212481,1053120.25,2052109.208,4131135,47,48538,24269,29028.14758,44795,3743,0,0,0,0,168,104,1.186948974,0.712169384,0,935,140.6666667,317.3527217,100712.75,0,0,0,0,1,0,0,0,0,158.25,187,110.3333333,0,0,0,0,0,0,5,935,3,331,237,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:09,27613,2,0,0,0,0,0,0,0,0,0,0,0,0,72.4296527,27613,0,27613,27613,27613,27613,0,27613,27613,0,0,0,0,0,0,0,0,0,64,0,72.4296527,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
43992,6,16/02/2018 01:47:05,4198469,5,3,935,370,935,0,187,418.1447118,370,0,123.3333333,213.6195996,310.8275898,1.905456489,599781.2857,1550256.783,4115179,5,4198469,1049617.25,2043817.872,4115185,21,50177,25088.5,29806.67215,46165,4012,0,0,0,0,168,104,1.190910306,0.714546183,0,935,145,320.5269099,102737.5,0,0,0,0,1,0,0,0,0,163.125,187,123.3333333,0,0,0,0,0,0,5,935,3,370,237,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:09,28010,2,0,0,0,0,0,0,0,0,0,0,0,0,71.40307033,28010,0,28010,28010,28010,28010,0,28010,28010,0,0,0,0,0,0,0,0,0,64,0,71.40307033,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
44002,6,16/02/2018 01:47:05,4161959,5,3,935,349,935,0,187,418.1447118,349,0,116.3333333,201.4952439,308.5085653,1.922171747,594565.5714,1536908.565,4079697,5,4161959,1040489.75,2026245.252,4079704,20,48837,24418.5,29156.13391,45035,3802,0,0,0,0,168,104,1.201357342,0.720814405,0,935,142.6666667,318.7557843,101605.25,0,0,0,0,1,0,0,0,0,160.5,187,116.3333333,0,0,0,0,0,0,5,935,3,349,219,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:09,28306,2,0,0,0,0,0,0,0,0,0,0,0,0,70.65639794,28306,0,28306,28306,28306,28306,0,28306,28306,0,0,0,0,0,0,0,0,0,64,0,70.65639794,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
44006,6,16/02/2018 01:47:05,4134119,5,3,935,324,935,0,187,418.1447118,324,0,108,187.0614872,304.5388872,1.935116043,590588.4286,1526517.431,4052156,5,4134119,1033529.75,2012524.076,4052164,22,48210,24105,28784.90285,44459,3751,0,0,0,0,168,104,1.209447527,0.725668516,0,935,139.8888889,316.836095,100385.1111,0,0,0,0,1,0,0,0,0,157.375,187,108,0,0,0,0,0,0,5,935,3,324,237,211,1,32,0,0,0,0,0,0,0,0,Benign
44034,6,16/02/2018 01:47:05,3929708,5,3,935,370,935,0,187,418.1447118,370,0,123.3333333,213.6195996,332.0857428,2.035774668,561386.8571,1452325.412,3854741,4,3929708,982427,1915015.219,3854751,22,54623,27311.5,25477.76443,45327,9296,0,0,0,0,168,104,1.272359168,0.763415501,0,935,145,320.5269099,102737.5,0,0,0,0,1,0,0,0,0,163.125,187,123.3333333,0,0,0,0,0,0,5,935,3,370,219,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:09,28700,2,0,0,0,0,0,0,0,0,0,0,0,0,69.68641115,28700,0,28700,28700,28700,28700,0,28700,28700,0,0,0,0,0,0,0,0,0,64,0,69.68641115,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
44036,6,16/02/2018 01:47:05,4190184,5,3,935,351,935,0,187,418.1447118,351,0,117,202.6499445,306.9077635,1.909224034,598597.7143,1550725.21,4115116,3,4190184,1047546,2045173.996,4115120,20,54729,27364.5,25237.34813,45210,9519,0,0,0,0,168,104,1.193265021,0.715959013,0,935,142.8888889,318.9182671,101708.8611,0,0,0,0,1,0,0,0,0,160.75,187,117,0,0,0,0,0,0,5,935,3,351,237,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:09,28997,2,0,0,0,0,0,0,0,0,0,0,0,0,68.97265234,28997,0,28997,28997,28997,28997,0,28997,28997,0,0,0,0,0,0,0,0,0,64,0,68.97265234,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:47:09,29229,2,0,0,0,0,0,0,0,0,0,0,0,0,68.42519416,29229,0,29229,29229,29229,29229,0,29229,29229,0,0,0,0,0,0,0,0,0,64,0,68.42519416,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:48:18,412,2,0,0,0,0,0,0,0,0,0,0,0,0,4854.368932,412,0,412,412,412,412,0,412,412,0,0,0,0,0,0,0,0,0,64,0,4854.368932,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:48:18,558,2,0,0,0,0,0,0,0,0,0,0,0,0,3584.229391,558,0,558,558,558,558,0,558,558,0,0,0,0,0,0,0,0,0,64,0,3584.229391,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:48:18,1454,2,0,0,0,0,0,0,0,0,0,0,0,0,1375.515818,1454,0,1454,1454,1454,1454,0,1454,1454,0,0,0,0,0,0,0,0,0,64,0,1375.515818,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:48:18,1186,2,0,0,0,0,0,0,0,0,0,0,0,0,1686.340641,1186,0,1186,1186,1186,1186,0,1186,1186,0,0,0,0,0,0,0,0,0,64,0,1686.340641,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:48:18,1512,2,0,0,0,0,0,0,0,0,0,0,0,0,1322.751323,1512,0,1512,1512,1512,1512,0,1512,1512,0,0,0,0,0,0,0,0,0,64,0,1322.751323,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:48:18,925,2,0,0,0,0,0,0,0,0,0,0,0,0,2162.162162,925,0,925,925,925,925,0,925,925,0,0,0,0,0,0,0,0,0,64,0,2162.162162,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:48:18,1453,2,0,0,0,0,0,0,0,0,0,0,0,0,1376.462491,1453,0,1453,1453,1453,1453,0,1453,1453,0,0,0,0,0,0,0,0,0,64,0,1376.462491,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:48:18,1650,2,0,0,0,0,0,0,0,0,0,0,0,0,1212.121212,1650,0,1650,1650,1650,1650,0,1650,1650,0,0,0,0,0,0,0,0,0,64,0,1212.121212,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:48:18,2498,2,0,0,0,0,0,0,0,0,0,0,0,0,800.6405124,2498,0,2498,2498,2498,2498,0,2498,2498,0,0,0,0,0,0,0,0,0,64,0,800.6405124,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:48:18,2905,2,0,0,0,0,0,0,0,0,0,0,0,0,688.4681583,2905,0,2905,2905,2905,2905,0,2905,2905,0,0,0,0,0,0,0,0,0,64,0,688.4681583,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:48:18,2986,2,0,0,0,0,0,0,0,0,0,0,0,0,669.7923644,2986,0,2986,2986,2986,2986,0,2986,2986,0,0,0,0,0,0,0,0,0,64,0,669.7923644,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:48:18,3729,2,0,0,0,0,0,0,0,0,0,0,0,0,536.3368195,3729,0,3729,3729,3729,3729,0,3729,3729,0,0,0,0,0,0,0,0,0,64,0,536.3368195,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:48:18,3280,2,0,0,0,0,0,0,0,0,0,0,0,0,609.7560976,3280,0,3280,3280,3280,3280,0,3280,3280,0,0,0,0,0,0,0,0,0,64,0,609.7560976,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:48:18,3675,2,0,0,0,0,0,0,0,0,0,0,0,0,544.2176871,3675,0,3675,3675,3675,3675,0,3675,3675,0,0,0,0,0,0,0,0,0,64,0,544.2176871,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:48:18,4283,2,0,0,0,0,0,0,0,0,0,0,0,0,466.9624095,4283,0,4283,4283,4283,4283,0,4283,4283,0,0,0,0,0,0,0,0,0,64,0,466.9624095,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:48:18,5002,2,0,0,0,0,0,0,0,0,0,0,0,0,399.840064,5002,0,5002,5002,5002,5002,0,5002,5002,0,0,0,0,0,0,0,0,0,64,0,399.840064,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:48:18,5451,2,0,0,0,0,0,0,0,0,0,0,0,0,366.905155,5451,0,5451,5451,5451,5451,0,5451,5451,0,0,0,0,0,0,0,0,0,64,0,366.905155,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:48:18,5945,2,0,0,0,0,0,0,0,0,0,0,0,0,336.4171573,5945,0,5945,5945,5945,5945,0,5945,5945,0,0,0,0,0,0,0,0,0,64,0,336.4171573,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:48:18,5983,2,0,0,0,0,0,0,0,0,0,0,0,0,334.2804613,5983,0,5983,5983,5983,5983,0,5983,5983,0,0,0,0,0,0,0,0,0,64,0,334.2804613,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:48:18,5617,2,0,0,0,0,0,0,0,0,0,0,0,0,356.0619548,5617,0,5617,5617,5617,5617,0,5617,5617,0,0,0,0,0,0,0,0,0,64,0,356.0619548,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:48:18,6197,2,0,0,0,0,0,0,0,0,0,0,0,0,322.7368081,6197,0,6197,6197,6197,6197,0,6197,6197,0,0,0,0,0,0,0,0,0,64,0,322.7368081,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:48:18,6297,2,0,0,0,0,0,0,0,0,0,0,0,0,317.6115611,6297,0,6297,6297,6297,6297,0,6297,6297,0,0,0,0,0,0,0,0,0,64,0,317.6115611,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:48:18,6474,2,0,0,0,0,0,0,0,0,0,0,0,0,308.9280198,6474,0,6474,6474,6474,6474,0,6474,6474,0,0,0,0,0,0,0,0,0,64,0,308.9280198,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:48:18,6881,2,0,0,0,0,0,0,0,0,0,0,0,0,290.655428,6881,0,6881,6881,6881,6881,0,6881,6881,0,0,0,0,0,0,0,0,0,64,0,290.655428,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:48:18,6874,2,0,0,0,0,0,0,0,0,0,0,0,0,290.9514111,6874,0,6874,6874,6874,6874,0,6874,6874,0,0,0,0,0,0,0,0,0,64,0,290.9514111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:48:18,6880,2,0,0,0,0,0,0,0,0,0,0,0,0,290.6976744,6880,0,6880,6880,6880,6880,0,6880,6880,0,0,0,0,0,0,0,0,0,64,0,290.6976744,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:48:18,7307,2,0,0,0,0,0,0,0,0,0,0,0,0,273.710141,7307,0,7307,7307,7307,7307,0,7307,7307,0,0,0,0,0,0,0,0,0,64,0,273.710141,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:48:18,2612,2,0,0,0,0,0,0,0,0,0,0,0,0,765.6967841,2612,0,2612,2612,2612,2612,0,2612,2612,0,0,0,0,0,0,0,0,0,64,0,765.6967841,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:48:18,2884,2,0,0,0,0,0,0,0,0,0,0,0,0,693.481276,2884,0,2884,2884,2884,2884,0,2884,2884,0,0,0,0,0,0,0,0,0,64,0,693.481276,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
44930,6,16/02/2018 01:48:14,4227555,4,5,935,323,935,0,233.75,467.5,323,0,64.6,144.4499913,297.5715278,2.128890103,528444.375,1452474.693,4122825,6,4211930,1403976.667,2354598.654,4122833,44547,104730,26182.5,29092.09318,57571,279,0,0,0,0,136,168,0.946173379,1.182716724,0,935,125.8,301.9009403,91144.17778,0,0,0,0,1,0,0,0,1,139.7777778,233.75,64.6,0,0,0,0,0,0,4,935,5,323,219,225,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:48:18,3111,2,0,0,0,0,0,0,0,0,0,0,0,0,642.8801029,3111,0,3111,3111,3111,3111,0,3111,3111,0,0,0,0,0,0,0,0,0,64,0,642.8801029,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
44494,6,16/02/2018 01:48:14,4225947,4,5,935,317,935,0,233.75,467.5,317,0,63.4,141.7667098,296.2649555,2.12970016,528243.375,1430842.129,4068498,9,4210104,1403368,2308210.244,4068507,46098,157449,39362.25,43929.95016,92253,3163,0,0,0,0,136,168,0.946533404,1.183166755,0,935,125.2,301.4711337,90884.84444,0,0,0,0,1,0,0,0,1,139.1111111,233.75,63.4,0,0,0,0,0,0,4,935,5,317,237,225,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:48:18,3865,2,0,0,0,0,0,0,0,0,0,0,0,0,517.4644243,3865,0,3865,3865,3865,3865,0,3865,3865,0,0,0,0,0,0,0,0,0,64,0,517.4644243,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:48:18,3953,2,0,0,0,0,0,0,0,0,0,0,0,0,505.944852,3953,0,3953,3953,3953,3953,0,3953,3953,0,0,0,0,0,0,0,0,0,64,0,505.944852,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:48:18,4613,2,0,0,0,0,0,0,0,0,0,0,0,0,433.557338,4613,0,4613,4613,4613,4613,0,4613,4613,0,0,0,0,0,0,0,0,0,64,0,433.557338,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
